Match ID,Competing Athlete,Competing Athlete ID,Opponent,Event,Method,Result,Weight,Stage,Year
44648,Andre Porfirio,11384,Luccas LiraLuccas Lira,ADCC Florida,"Pts: 0x0, Pen",L,91KG,SF,2023
44669,Andre Porfirio,11384,D. Melton,ADCC Florida,Inside heel hook,L,ABS,SF,2023
47432,Andre Porfirio,11384,Gabriel AlmeidaGabriel Almeida,ADCC BRA1,Armbar,L,88KG,SF,2024
47781,Andre Porfirio,11384,Gabriel AlmeidaGabriel Almeida,ADCC BRA2,Guillotine,L,88KG,SF,2024
47783,Andre Porfirio,11384,Isaque BahienseIsaque Bahiense,ADCC BRA2,Armbar,L,88KG,3RD,2024
50807,Andre Porfirio,11384,Ryan AitkenRyan Aitken,Enigma Inv,RNC,L,ABS,SPF,2024
52503,Andre Porfirio,11384,Giancarlo BodoniGiancarlo Bodoni,ADCC,RNC,L,88KG,R1,2024
53656,Andre Porfirio,11384,Anton Dmitrakov,Emperor OTM,Submission,L,ABS,F,2024
54680,Andre Porfirio,11384,Marcin Maciulewicz,PGF 7,Z lock,L,93KG,R1,2024
23869,Andre Porfirio,11384,Jordan Moore,Sapateiro Inv.,Botinha,W,ABS,4F,2020
23870,Andre Porfirio,11384,Elijah Carlton,Sapateiro Inv.,EBI/OT,W,ABS,SF,2020
23871,Andre Porfirio,11384,Sam Barboza,Sapateiro Inv.,EBI/OT,W,ABS,F,2020
23888,Andre Porfirio,11384,Hygor Beck,WNO,Referee Decision,W,94KG,SPF,2020
24618,Andre Porfirio,11384,Pedro RochaPedro Rocha,American Nats,"Pts: 0x0, Adv",W,100KG,4F,2020
24619,Andre Porfirio,11384,Charles McGuire,American Nats,Armbar,W,100KG,SF,2020
24623,Andre Porfirio,11384,Enrique March,American Nats,Pts: 2x0,W,ABS,R1,2020
25213,Andre Porfirio,11384,F. Papasidero,B2 Grappling,Submission,W,ABS,R1,2021
25215,Andre Porfirio,11384,Julian Lane,B2 Grappling,Outside heel hook,W,ABS,4F,2021
25216,Andre Porfirio,11384,Rodrigo Gortari,B2 Grappling,Kneebar,W,ABS,SF,2021
25217,Andre Porfirio,11384,Enrique March,B2 Grappling,Pts: 2x0,W,ABS,F,2021
25462,Andre Porfirio,11384,William Shannon,Orlando Open,Botinha,W,100KG,SF,2021
25469,Andre Porfirio,11384,Stuart Maddox,Orlando Open,N/A,W,ABS,R1,2021
25504,Andre Porfirio,11384,Stuart Maddox,Orlando NGO,No arm triangle,W,ABS,R1,2021
25780,Andre Porfirio,11384,Charles McGuire,Charleston Open,Choke from back,W,94KG,SF,2021
25782,Andre Porfirio,11384,Ronnie Pace,Charleston Open,Points,W,94KG,F,2021
26583,Andre Porfirio,11384,Estevan MartinezEstevan Martinez,Atlanta Open,Pts: 8x0,W,ABS,4F,2021
26588,Andre Porfirio,11384,Helton JoseHelton Jose,Atlanta Open,Referee Decision,W,ABS,SF,2021
26589,Andre Porfirio,11384,Gialysson FreitasGialysson Freitas,Atlanta Open,Botinha,W,ABS,F,2021
26646,Andre Porfirio,11384,Shawn McCleary,F2W 174,Referee Decision,W,N/A,SPF,2021
26906,Andre Porfirio,11384,Mackenzie Morales,Chicago Open,Armbar,W,94KG,F,2021
26911,Andre Porfirio,11384,Lucas NoratLucas Norat,Chicago Open,Botinha,W,ABS,SF,2021
26917,Andre Porfirio,11384,MacKenzie Morales,Chicago NGO,RNC,W,92KG,SF,2021
26919,Andre Porfirio,11384,Bruno MatiasBruno Matias,Chicago NGO,Triangle,W,92KG,F,2021
26921,Andre Porfirio,11384,Emilio HernandezEmilio Hernandez,Chicago NGO,Botinha,W,ABS,4F,2021
26982,Andre Porfirio,11384,Nathan MendelsohnNathan Mendelsohn,Austin Open,"Pts: 2x2, Adv",W,94KG,SF,2021
26983,Andre Porfirio,11384,Adam Bradley,Austin Open,Points,W,94KG,F,2021
27006,Andre Porfirio,11384,Nathan Santos,Austin NGO,Outside heel hook,W,91KG,SF,2021
27010,Andre Porfirio,11384,Saul Viayra,Austin NGO,Pts: 2x0,W,ABS,4F,2021
27082,Andre Porfirio,11384,Marlon Tanaka,Phoenix Open,Botinha,W,94KG,SF,2021
27084,Andre Porfirio,11384,Daniel Hampton,Phoenix Open,Suloev stretch,W,94KG,F,2021
27101,Andre Porfirio,11384,Charles McGuire,Phoenix NGO,Armbar,W,91KG,F,2021
27108,Andre Porfirio,11384,Antonio Zuazo,Phoenix NGO,Pts: 2x0,W,ABS,SF,2021
27109,Andre Porfirio,11384,Austin BakerAustin Baker,Phoenix NGO,No arm triangle,W,ABS,F,2021
27289,Andre Porfirio,11384,Lucas Moutinho,Grand Slam MIA,Pts: 1x0,W,85KG,4F,2021
27291,Andre Porfirio,11384,Alexandre JesusAlexandre Jesus,Grand Slam MIA,Pts: 4x2,W,85KG,SF,2021
27293,Andre Porfirio,11384,Jaime CanutoJaime Canuto,Grand Slam MIA,Pts: 3x2,W,85KG,F,2021
27372,Andre Porfirio,11384,Charles McGuire,Charleston SO,Pts: 28x6,W,94KG,SF,2021
27373,Andre Porfirio,11384,Dominique BellDominique Bell,Charleston SO,Referee Decision,W,94KG,F,2021
27391,Andre Porfirio,11384,Timothy Dawson,Charleston SNG,Pts: 2x0,W,91KG,SF,2021
27393,Andre Porfirio,11384,Lucas Laet,Charleston SNG,No arm triangle,W,91KG,F,2021
27551,Andre Porfirio,11384,Estevan Martínez,Pan American,No arm Triangle,W,ABS,8F,2021
27642,Andre Porfirio,11384,Lucas Laet,Pan American,Pts: 4x2,W,88KG,8F,2021
27647,Andre Porfirio,11384,Murilo SantanaMurilo Santana,Pan American,"Pts: 2x2, Adv",W,88KG,4F,2021
27649,Andre Porfirio,11384,Manuel RibamarManuel Ribamar,Pan American,"Pts: 2x2, Adv",W,88KG,SF,2021
27650,Andre Porfirio,11384,Pedro MarinhoPedro Marinho,Pan American,Botinha,W,88KG,F,2021
28206,Andre Porfirio,11384,Aaron Kampe,Charlotte NGO,Pts: 9x0,W,ABS,4F,2021
28209,Andre Porfirio,11384,Joao Pedrosa,Charlotte NGO,"Pts: 0x0, Adv",W,ABS,SF,2021
28221,Andre Porfirio,11384,Ricky Semiglia,NoGi Worlds,Pts: 6x0,W,ABS,R1,2021
28229,Andre Porfirio,11384,Michael PerezMichael Perez,NoGi Worlds,"Pts: 0x0, Adv",W,ABS,8F,2021
29583,Andre Porfirio,11384,Matheus SpirandeliMatheus Spirandeli,World Champ.,"Pts: 2x2, Adv",W,88KG,8F,2021
29591,Andre Porfirio,11384,Murilo SantanaMurilo Santana,World Champ.,"Pts: 0x0, Adv",W,88KG,4F,2021
30088,Andre Porfirio,11384,Erick Diovano,ADCC BR1 Trials,Pts: 2x0,W,88KG,R1,2022
30097,Andre Porfirio,11384,Andre Cavalcante,ADCC BR1 Trials,Pts: 3x0,W,88KG,R2,2022
30104,Andre Porfirio,11384,Alejandro Tolmos,ADCC BR1 Trials,Referee Decision,W,88KG,4F,2022
30110,Andre Porfirio,11384,Valdir AraujoValdir Araujo,ADCC BR1 Trials,Pts: 2x0,W,88KG,3RD,2022
30370,Andre Porfirio,11384,Thiago Santos,ADCC BR2 Trials,Outside heel hook,W,88KG,R2,2022
30384,Andre Porfirio,11384,Vitor Comelato,ADCC BR2 Trials,Pts: 2x0,W,88KG,R3,2022
30394,Andre Porfirio,11384,Elias Silverio,ADCC BR2 Trials,"Pts: 0x0, Pen",W,88KG,8F,2022
30399,Andre Porfirio,11384,Delson HelenoDelson Heleno,ADCC BR2 Trials,Inside heel hook,W,88KG,4F,2022
30837,Andre Porfirio,11384,Bryan Peterson,Dallas Open,Pts: 13x0,W,94KG,4F,2022
30838,Andre Porfirio,11384,Marlon Tanaka,Dallas Open,Kneebar,W,94KG,SF,2022
30847,Andre Porfirio,11384,Jackson DouglasJackson Douglas,Dallas Open,Pts: 4x0,W,ABS,4F,2022
30850,Andre Porfirio,11384,Bryan Peterson,Dallas Open,Pts: 7x2,W,ABS,SF,2022
30870,Andre Porfirio,11384,Stephen Hargett,Dallas NGO,Pts: 2x0,W,91KG,SF,2022
30872,Andre Porfirio,11384,Giancarlo BodoniGiancarlo Bodoni,Dallas NGO,Pts: 2x0,W,91KG,F,2022
31751,Andre Porfirio,11384,Filipe Pimentel,Pan American,Botinha,W,94KG,R2,2022
32829,Andre Porfirio,11384,Lafayette Mendonca,Houston Open,Adv,W,88KG,SF,2022
32838,Andre Porfirio,11384,Alexandre Rocha,Houston Open,Botinha,W,ABS,4F,2022
32871,Andre Porfirio,11384,Jan Zander,Houston NGO,Katagatame,W,ABS,4F,2022
32873,Andre Porfirio,11384,Francisco CuneoFrancisco Cuneo,Houston NGO,Calf slicer,W,ABS,SF,2022
33032,Andre Porfirio,11384,Rafael PaganiniRafael Paganini,World Champ.,"Pts: 6x6, Adv",W,88KG,8F,2022
34718,Andre Porfirio,11384,Gabriel AlmeidaGabriel Almeida,Grand Slam MIA,Pts: 4x2,W,94KG,RPC,2022
34720,Andre Porfirio,11384,Lucas LisboaLucas Lisboa,Grand Slam MIA,Pts: 8x7,W,94KG,RPC,2022
34721,Andre Porfirio,11384,Italo LimaItalo Lima,Grand Slam MIA,Pts: 5x2,W,94KG,3RD,2022
35269,Andre Porfirio,11384,Dan Martinez,EBI 20,Botinha,W,ABS,R1,2022
35274,Andre Porfirio,11384,Pat Shahgholi,EBI 20,EBI/OT,W,ABS,4F,2022
35363,Andre Porfirio,11384,Nick Navarro,EBI Qualifier,Aoki lock,W,ABS,R1,2022
35364,Andre Porfirio,11384,Sergio Villas,EBI Qualifier,Aoki lock,W,ABS,4F,2022
35365,Andre Porfirio,11384,Mario Gonzales,EBI Qualifier,Inside heel hook,W,ABS,SF,2022
35366,Andre Porfirio,11384,Austin BakerAustin Baker,EBI Qualifier,Aoki lock,W,ABS,F,2022
36837,Andre Porfirio,11384,Matt Cantwell,Midwest F.,EBI/OT,W,ABS,4F,2022
36839,Andre Porfirio,11384,Ben Dyson,Midwest F.,Botinha,W,ABS,SF,2022
36840,Andre Porfirio,11384,Brad Schneider,Midwest F.,Botinha,W,ABS,F,2022
36991,Andre Porfirio,11384,Pedro AgrizziPedro Agrizzi,NoGi Worlds,Referee Decision,W,91KG,8F,2022
36995,Andre Porfirio,11384,Pedro RochaPedro Rocha,NoGi Worlds,DQ,W,91KG,4F,2022
36999,Andre Porfirio,11384,Santeri LiliusSanteri Lilius,NoGi Worlds,Kneebar,W,91KG,SF,2022
37709,Andre Porfirio,11384,Kevin Deamond,True North,Choke from back,W,ABS,R1,2023
37710,Andre Porfirio,11384,Wolfgang Jansson,True North,Choke from back,W,ABS,8F,2023
37711,Andre Porfirio,11384,Enrique Galarza,True North,Footlock,W,ABS,4F,2023
37712,Andre Porfirio,11384,Donavin Scott,True North,Armbar,W,ABS,SF,2023
37713,Andre Porfirio,11384,Tristan Parker,True North,Footlock,W,ABS,F,2023
37765,Andre Porfirio,11384,Daniel McGuire,M. Finishers 12,RNC,W,ABS,R1,2023
37769,Andre Porfirio,11384,Andrew Mathison,M. Finishers 12,Inside heel hook,W,ABS,4F,2023
37773,Andre Porfirio,11384,Ashur Darmo,M. Finishers 12,EBI/OT,W,ABS,SF,2023
37774,Andre Porfirio,11384,Achilles RochaAchilles Rocha,M. Finishers 12,Botinha,W,ABS,F,2023
41721,Andre Porfirio,11384,Bryan Wilson,Emperor OTM,North south choke,W,88KG,4F,2023
41722,Andre Porfirio,11384,Mubarak Alkandari,Emperor OTM,Botinha,W,88KG,SF,2023
41723,Andre Porfirio,11384,Dante Cano,Emperor OTM,Botinha,W,88KG,F,2023
41724,Andre Porfirio,11384,Matheus FelipeMatheus Felipe,Emperor OTM,EBI/OT,W,ABS,R1,2023
41725,Andre Porfirio,11384,Ahmed Emad,Emperor OTM,Botinha,W,ABS,4F,2023
41726,Andre Porfirio,11384,Luuk Van,Emperor OTM,Outside heel hook,W,ABS,SF,2023
41727,Andre Porfirio,11384,Bart Dubbeldam,Emperor OTM,Calf slicer,W,ABS,F,2023
41915,Andre Porfirio,11384,Elijah Carlton,Sapateiro 33,Estima lock,W,ABS,SPF,2023
44641,Andre Porfirio,11384,Ramiro Leon,ADCC Florida,Referee Decision,W,91KG,8F,2023
44645,Andre Porfirio,11384,D. Melton,ADCC Florida,Inside heel hook,W,91KG,4F,2023
44664,Andre Porfirio,11384,M. Nelson,ADCC Florida,RNC,W,ABS,R1,2023
44665,Andre Porfirio,11384,Mo Ibrahim,ADCC Florida,Outside heel hook,W,ABS,R2,2023
44667,Andre Porfirio,11384,B. George,ADCC Florida,Referee Decision,W,ABS,8F,2023
44668,Andre Porfirio,11384,E. Gomez,ADCC Florida,Outside heel hook,W,ABS,4F,2023
45230,Andre Porfirio,11384,Andrew Thomas,Finishers 17,Botinha,W,92KG,R1,2023
45233,Andre Porfirio,11384,Jacob Howarth,Finishers 17,Botinha,W,92KG,4F,2023
45235,Andre Porfirio,11384,Jean Sebastian,Finishers 17,Botinha,W,92KG,SF,2023
45236,Andre Porfirio,11384,A. La Montagne,Finishers 17,Botinha,W,92KG,F,2023
46659,Andre Porfirio,11384,David Stoyle,Battle OT Promo,Botinha,W,ABS,SPF,2024
46660,Andre Porfirio,11384,Ernesto,Battle OT Promo,Botinha,W,ABS,SPF,2024
46661,Andre Porfirio,11384,Chris Wojick,Battle OT Promo,---,D,ABS,SPF,2024
46666,Andre Porfirio,11384,Deandre CorbeDeandre Corbe,Battle OT Promo,---,D,ABS,SPF,2024
47399,Andre Porfirio,11384,Cassio Melo,ADCC BRA1,Botinha,W,88KG,R1,2024
47423,Andre Porfirio,11384,Luis Sanchez,ADCC BRA1,Botinha,W,88KG,8F,2024
47430,Andre Porfirio,11384,Erico Said,ADCC BRA1,Botinha,W,88KG,4F,2024
47434,Andre Porfirio,11384,Rafael PaganiniRafael Paganini,ADCC BRA1,Outside heel hook,W,88KG,3RD,2024
47753,Andre Porfirio,11384,Luca de Boni,ADCC BRA2,Inside heel hook,W,88KG,R1,2024
47763,Andre Porfirio,11384,Alejandro Tolmos,ADCC BRA2,Pen,W,88KG,R2,2024
47772,Andre Porfirio,11384,Eduardo Castillo,ADCC BRA2,Calf slicer,W,88KG,8F,2024
47779,Andre Porfirio,11384,Achilles RochaAchilles Rocha,ADCC BRA2,Pts: 3x0,W,88KG,4F,2024
53643,Andre Porfirio,11384,Moritz Kollensperger,Emperor OTM,No arm triangle,W,88KG,4F,2024
53645,Andre Porfirio,11384,Catriel OliveiraCatriel Oliveira,Emperor OTM,Referee Decision,W,88KG,F,2024
53654,Andre Porfirio,11384,Kenta IwamotoKenta Iwamoto,Emperor OTM,Botinha,W,ABS,SF,2024
54399,Andre Porfirio,11384,Brandon Mandarim,Ontario Open,Pts: 88x0,W,ABS,NA,2024
54400,Andre Porfirio,11384,NA,Ontario Open,Toe hold,W,ABS,NA,2024
54746,Andre Porfirio,11384,Aaron Sheffield,PGF 7,---,D,93KG,R8,2024
23874,Andrew Wiltse,11808,William TackettWilliam Tackett,Sub Spectrum,Inside heel hook,L,84KG,F,2020
26190,Andrew Wiltse,11808,Jeferson GuaresiJeferson Guaresi,NoGi Pan Am.,Referee Decision,L,85KG,F,2021
23819,Andrew Wiltse,11808,Isiah Wright,F2W 144,RNC,W,93KG,SPF,2020
23847,Andrew Wiltse,11808,John CombsJohn Combs,F2W 146,Referee Decision,W,82KG,SPF,2020
23872,Andrew Wiltse,11808,P.O. Leclerc,Sub Spectrum,Points,W,84KG,SF,2020
24522,Andrew Wiltse,11808,Victor Silva,No Gi Pan Am.,Pts: 7x0,W,85KG,4F,2020
24524,Andrew Wiltse,11808,Cameron Guilliam,No Gi Pan Am.,Pts: 2x0,W,85KG,SF,2020
24525,Andrew Wiltse,11808,Pedro RochaPedro Rocha,No Gi Pan Am.,"Pts: 0x0, Pen",W,85KG,F,2020
25205,Andrew Wiltse,11808,PJ BarchPJ Barch,WNO 6,Referee Decision,W,84KG,SPF,2021
25996,Andrew Wiltse,11808,David GarmoDavid Garmo,WNO 8,RNC,W,83KG,SPF,2021
26183,Andrew Wiltse,11808,Vinicius Wong,NoGi Pan Am.,RNC,W,85KG,8F,2021
26187,Andrew Wiltse,11808,Pedro Palhares,NoGi Pan Am.,Pts: 2x0,W,85KG,4F,2021
26189,Andrew Wiltse,11808,John CombsJohn Combs,NoGi Pan Am.,"Pts: 0x0, Adv",W,85KG,SF,2021
26639,Andrew Wiltse,11808,Gabriel AlmeidaGabriel Almeida,WNO 10,RNC,W,83KG,SPF,2021
31571,Andrew Tackett,13172,Damien Anderson,ADCC WC Trials,"Pts: 0x0, Pen",L,66KG,4F,2022
33447,Andrew Tackett,13172,Kyle Chambers,WNX,Kneebar,L,ABS,SF,2022
52454,Andrew Tackett,13172,Kade RuotoloKade Ruotolo,CJI,Referee Decision,L,80KG,SF,2024
31522,Andrew Tackett,13172,Ricky Wetherell,ADCC WC Trials,Verbal tap,W,66KG,R1,2022
31537,Andrew Tackett,13172,Christian Major,ADCC WC Trials,RNC,W,66KG,R2,2022
31553,Andrew Tackett,13172,Manuel Priego,ADCC WC Trials,RNC,W,66KG,R3,2022
31562,Andrew Tackett,13172,Isaac Cordova,ADCC WC Trials,RNC,W,66KG,8F,2022
32904,Andrew Tackett,13172,Fabian Ramirez,WNX,Armbar,W,ABS,R1,2022
32905,Andrew Tackett,13172,Daniel Manasoiu,WNX,RNC,W,ABS,4F,2022
33714,Andrew Tackett,13172,Rene Sousa,WNO 13,RNC,W,ABS,SPF,2022
33725,Andrew Tackett,13172,N. Harrington,Midwest F8,Triangle,W,84KG,R1,2022
33730,Andrew Tackett,13172,Calvin Tacey,Midwest F8,RNC,W,84KG,4F,2022
33734,Andrew Tackett,13172,Michael Carpenter,Midwest F8,RNC,W,84KG,SF,2022
33736,Andrew Tackett,13172,Abraham Montagne,Midwest F8,Armbar,W,84KG,F,2022
35007,Andrew Tackett,13172,Todd deBato,ADCC Vegas,RNC,W,76KG,R1,2022
35011,Andrew Tackett,13172,Enrique Chaluja,ADCC Vegas,RNC,W,76KG,R2,2022
35012,Andrew Tackett,13172,Gabriel Perroud,ADCC Vegas,Submission,W,76KG,8F,2022
35013,Andrew Tackett,13172,Rob Winther,ADCC Vegas,RNC,W,76KG,4F,2022
35014,Andrew Tackett,13172,Daniel Larman,ADCC Vegas,Triangle,W,76KG,SF,2022
35015,Andrew Tackett,13172,J. Chen,ADCC Vegas,RNC,W,76KG,F,2022
35065,Andrew Tackett,13172,Gabriel Checco,ADCC Vegas,Pts: 3x0,W,ABS,8F,2022
35067,Andrew Tackett,13172,Breylor Grout,ADCC Vegas,Guillotine,W,ABS,4F,2022
35072,Andrew Tackett,13172,Jacob CouchJacob Couch,ADCC Vegas,Pts: 2x0,W,ABS,SF,2022
35073,Andrew Tackett,13172,Kevin Crane,ADCC Vegas,RNC,W,ABS,F,2022
37996,Andrew Tackett,13172,Murilo Takeshi,Unrivaled 2,Kimura,W,SPF,77KG,2023
42247,Andrew Tackett,13172,Troy Russell,WNO 19,RNC,W,77KG,SPF,2023
43422,Andrew Tackett,13172,PJ BarchPJ Barch,WNO 20,Referee Decision,W,77KG,SF,2023
48299,Andrew Tackett,13172,Joshua Squires,ADCC WC Trials,RNC,W,77KG,R2,2024
48313,Andrew Tackett,13172,Joshua Squires,ADCC WC Trials,RNC,W,77KG,R3,2024
48327,Andrew Tackett,13172,Dory Aoun,ADCC WC Trials,Pts: 3x0,W,77KG,R4,2024
48335,Andrew Tackett,13172,Will Rowe,ADCC WC Trials,Triangle,W,77KG,R5,2024
48340,Andrew Tackett,13172,Kyle Chambers,ADCC WC Trials,Armbar,W,77KG,4F,2024
48344,Andrew Tackett,13172,Andy VarelaAndy Varela,ADCC WC Trials,Pts: 2x0,W,77KG,SF,2024
48345,Andrew Tackett,13172,Oliver TazaOliver Taza,ADCC WC Trials,Pts: 3x0,W,77KG,F,2024
49690,Andrew Tackett,13172,Tommy LangakerTommy Langaker,WNO 23,RNC,W,83KG,SPF,2024
50258,Andrew Tackett,13172,Leonardo Domingos,AIGA Brasil,RNC,W,76KG,4F,2024
50279,Andrew Tackett,13172,Lalo Garcia Morato,AIGA Brasil,Triangle,W,83KG,SF,2024
50296,Andrew Tackett,13172,Matheus Ferreira,AIGA Brasil,RNC,W,83KG,F,2024
52448,Andrew Tackett,13172,Nicky RyanNicky Ryan,CJI,Referee Decision,W,80KG,R1,2024
52452,Andrew Tackett,13172,Eoghan OFlanagan,CJI,Referee Decision,W,80KG,4F,2024
25647,Andy Murasaki,11878,Mathias LunaMathias Luna,WP BR Qualifier,Referee Decision,L,77KG,4F,2021
27607,Andy Murasaki,11878,Johnatha AlvesJohnatha Alves,Pan American,Pts: 4x2,L,76KG,8F,2021
30008,Andy Murasaki,11878,Matheus Oliveira,Austin WO,"Pts: 0x0, Adv",L,82KG,4F,2022
30985,Andy Murasaki,11878,Johnatha AlvesJohnatha Alves,LA Open,"Pts: 8x8, Adv",L,76KG,F,2022
31710,Andy Murasaki,11878,Johnatha AlvesJohnatha Alves,Pan American,Pts: 2x0,L,76KG,F,2022
33018,Andy Murasaki,11878,Tainan DalpraTainan Dalpra,World Champ.,Cachecol choke,L,82KG,F,2022
38008,Andy Murasaki,11878,Johnatha AlvesJohnatha Alves,IBJJF GP,Referee Decision,L,76KG,F,2023
40532,Andy Murasaki,11878,Gustavo BatistaGustavo Batista,World Champ.,Pts: 4x2,L,88KG,F,2023
45752,Andy Murasaki,11878,Tainan DalpraTainan Dalpra,The Crown,Triangle,L,82KG,F,2023
46545,Andy Murasaki,11878,Mica GalvaoMica Galvao,European Open,Armbar,L,82KG,F,2024
47991,Andy Murasaki,11878,Gutemberg PereiraGutemberg Pereira,Pan American,"Pts: 0x0, Adv",L,ABS,4F,2024
48091,Andy Murasaki,11878,Mica GalvaoMica Galvao,Pan American,Armbar,L,82KG,F,2024
50417,Andy Murasaki,11878,Mica GalvaoMica Galvao,World Champ.,"Pts: 2x2, Adv",L,76KG,F,2024
56542,Andy Murasaki,11878,Tainan DalpraTainan Dalpra,European Open,Pts: 2x0,L,82KG,F,2025
25622,Andy Murasaki,11878,Kennedy MacielKennedy Maciel,EUG 1,Referee Decision,W,70KG,4F,2021
25625,Andy Murasaki,11878,Gianni GrippoGianni Grippo,EUG 1,Triangle,W,70KG,SF,2021
25627,Andy Murasaki,11878,Matheus GabrielMatheus Gabriel,EUG 1,Referee Decision,W,70KG,F,2021
27882,Andy Murasaki,11878,Rafael AnjosRafael Anjos,Atlanta SMOP,"Pts: 0x0, Adv",W,82KG,SF,2021
27884,Andy Murasaki,11878,Daniel DinizDaniel Diniz,Atlanta SMOP,Katagatame,W,82KG,F,2021
30513,Andy Murasaki,11878,Clay Mayfield,Atlanta WO,Pts: 11x2,W,82KG,SF,2022
30518,Andy Murasaki,11878,Guilherme RochaGuilherme Rocha,Atlanta WO,"Pts: 2x2, Adv",W,ABS,R1,2022
30521,Andy Murasaki,11878,Matheus GodoyMatheus Godoy,Atlanta WO,Armbar,W,ABS,4F,2022
30524,Andy Murasaki,11878,Clay Mayfield,Atlanta WO,Crucifix choke,W,ABS,SF,2022
30725,Andy Murasaki,11878,Chris Gabrielson,Miami WO,Choke from back,W,82KG,SF,2022
30726,Andy Murasaki,11878,Rodrigo Gortari,Miami WO,Verbal tap,W,82KG,F,2022
30735,Andy Murasaki,11878,Joao Albuquerque,Miami WO,Armbar,W,ABS,4F,2022
30738,Andy Murasaki,11878,Suraj Budhram,Miami WO,Arm in Ezekiel,W,ABS,SF,2022
30739,Andy Murasaki,11878,Guilherme RochaGuilherme Rocha,Miami WO,Armbar,W,ABS,F,2022
30828,Andy Murasaki,11878,Francisco CuneoFrancisco Cuneo,Dallas Open,Mounted X choke,W,82KG,SF,2022
30829,Andy Murasaki,11878,Eduardo AvelarEduardo Avelar,Dallas Open,Pts: 8x2,W,82KG,F,2022
30848,Andy Murasaki,11878,Austin OrandayAustin Oranday,Dallas Open,Armbar,W,ABS,4F,2022
30849,Andy Murasaki,11878,Yan LucasYan Lucas,Dallas Open,Pts: 6x2,W,ABS,SF,2022
30851,Andy Murasaki,11878,Andre PorfirioAndre Porfirio,Dallas Open,Pts: 4x0,W,ABS,F,2022
30983,Andy Murasaki,11878,Raul BasilioRaul Basilio,LA Open,Pts: 2x0,W,76KG,4F,2022
30984,Andy Murasaki,11878,Rodrigo FreitasRodrigo Freitas,LA Open,Pts: 2x0,W,76KG,SF,2022
31697,Andy Murasaki,11878,Johnny TamaJohnny Tama,Pan American,Choke from back,W,76KG,R1,2022
31703,Andy Murasaki,11878,Victor NithaelVictor Nithael,Pan American,Pts: 4x2,W,76KG,R2,2022
31707,Andy Murasaki,11878,Sergio Soares,Pan American,Katagatame,W,76KG,4F,2022
31709,Andy Murasaki,11878,Igor FelizIgor Feliz,Pan American,Pts: 5x0,W,76KG,SF,2022
33003,Andy Murasaki,11878,Austin OrandayAustin Oranday,World Champ.,Toe hold,W,82KG,R1,2022
33011,Andy Murasaki,11878,Manuel RibamarManuel Ribamar,World Champ.,Choke from back,W,82KG,8F,2022
33014,Andy Murasaki,11878,Leonardo LaraLeonardo Lara,World Champ.,Pts: 6x0,W,82KG,4F,2022
33017,Andy Murasaki,11878,Tommy LangakerTommy Langaker,World Champ.,Pts: 2x0,W,82KG,SF,2022
35930,Andy Murasaki,11878,Anthony Erbert,Charleston FO,Submission,W,82KG,SF,2022
35931,Andy Murasaki,11878,Gialysson FreitasGialysson Freitas,Charleston FO,Armbar,W,82KG,F,2022
36006,Andy Murasaki,11878,Lucas Garcia,Houston FO,Submission,W,82KG,4F,2022
36009,Andy Murasaki,11878,Caio CaetanoCaio Caetano,Houston FO,Submission,W,82KG,SF,2022
36011,Andy Murasaki,11878,Alef BritoAlef Brito,Houston FO,Submission,W,82KG,F,2022
36031,Andy Murasaki,11878,Vinicius Wong,Houston FNGO,Submission,W,79KG,SF,2022
36033,Andy Murasaki,11878,Francisco CuneoFrancisco Cuneo,Houston FNGO,Pts: 4x0,W,79KG,F,2022
36955,Andy Murasaki,11878,Charles Murdock,NoGi Worlds,Submission,W,79KG,R1,2022
36965,Andy Murasaki,11878,Eduardo AvelarEduardo Avelar,NoGi Worlds,Injury,W,79KG,4F,2022
36967,Andy Murasaki,11878,Italo MouraItalo Moura,NoGi Worlds,Pts: 4x0,W,79KG,SF,2022
36968,Andy Murasaki,11878,Igor FelizIgor Feliz,NoGi Worlds,Inside heel hook,W,79KG,F,2022
37349,Andy Murasaki,11878,Guilherme RochaGuilherme Rocha,European Open,Choke from back,W,76KG,R2,2023
37351,Andy Murasaki,11878,Leon LarmanLeon Larman,European Open,Katagatame,W,76KG,4F,2023
37355,Andy Murasaki,11878,Elijah DorseyElijah Dorsey,European Open,Katagatame,W,76KG,SF,2023
37356,Andy Murasaki,11878,Natan ChuengNatan Chueng,European Open,"Pts: 0x0, Adv",W,76KG,F,2023
37758,Andy Murasaki,11878,Seungmoon Baek,Spyder RTBB,Choke from back,W,75KG,4F,2023
37761,Andy Murasaki,11878,Marcio AndreMarcio Andre,Spyder RTBB,Pts: 2x0,W,75KG,SF,2023
37762,Andy Murasaki,11878,Natan ChuengNatan Chueng,Spyder RTBB,Pts: 19x0,W,75KG,F,2023
38007,Andy Murasaki,11878,Carlos HenriqueCarlos Henrique,IBJJF GP,Choke from back,W,76KG,SF,2023
40508,Andy Murasaki,11878,Joao CizeskiJoao Cizeski,World Champ.,Referee Decision,W,88KG,R1,2023
40525,Andy Murasaki,11878,Servio TulioServio Tulio,World Champ.,Pts: 3x0,W,88KG,8F,2023
40529,Andy Murasaki,11878,Matheus SpirandeliMatheus Spirandeli,World Champ.,Choke from back,W,88KG,4F,2023
